GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,AA02E001,AA02E002,AA02E003,NAME_M,AA02M001,AA02M002,AA02M003
"G4804090","2014","TX",,,"Texas","48","San Patricio County","409",,,,,,,,,,,,,,,,,,"05000US48409","San Patricio County, Texas",27008,23156,3852,"San Patricio County, Texas",157,1025,997
"G4804230","2014","TX",,,"Texas","48","Smith County","423",,,,,,,,,,,,,,,,,,"05000US48423","Smith County, Texas",88447,77469,10978,"Smith County, Texas",458,2204,2201
"G4804390","2014","TX",,,"Texas","48","Tarrant County","439",,,,,,,,,,,,,,,,,,"05000US48439","Tarrant County, Texas",739400,681915,57485,"Tarrant County, Texas",859,4618,4556
"G4804410","2014","TX",,,"Texas","48","Taylor County","441",,,,,,,,,,,,,,,,,,"05000US48441","Taylor County, Texas",56708,48997,7711,"Taylor County, Texas",559,1496,1402
"G4804510","2014","TX",,,"Texas","48","Tom Green County","451",,,,,,,,,,,,,,,,,,"05000US48451","Tom Green County, Texas",47702,42501,5201,"Tom Green County, Texas",651,1371,1224
"G4804530","2014","TX",,,"Texas","48","Travis County","453",,,,,,,,,,,,,,,,,,"05000US48453","Travis County, Texas",474957,437375,37582,"Travis County, Texas",2636,4609,3684
"G4804690","2014","TX",,,"Texas","48","Victoria County","469",,,,,,,,,,,,,,,,,,"05000US48469","Victoria County, Texas",36045,32572,3473,"Victoria County, Texas",321,962,900
"G4804710","2014","TX",,,"Texas","48","Walker County","471",,,,,,,,,,,,,,,,,,"05000US48471","Walker County, Texas",24936,20097,4839,"Walker County, Texas",1453,1868,1103
"G4804790","2014","TX",,,"Texas","48","Webb County","479",,,,,,,,,,,,,,,,,,"05000US48479","Webb County, Texas",78050,70418,7632,"Webb County, Texas",316,1073,1102
"G4804850","2014","TX",,,"Texas","48","Wichita County","485",,,,,,,,,,,,,,,,,,"05000US48485","Wichita County, Texas",56035,46671,9364,"Wichita County, Texas",980,1958,1670
"G4804910","2014","TX",,,"Texas","48","Williamson County","491",,,,,,,,,,,,,,,,,,"05000US48491","Williamson County, Texas",175673,164805,10868,"Williamson County, Texas",569,2119,2099
"G4900050","2014","UT",,,"Utah","49","Cache County","005",,,,,,,,,,,,,,,,,,"05000US49005","Cache County, Utah",39375,35895,3480,"Cache County, Utah",334,1123,1018
"G4900110","2014","UT",,,"Utah","49","Davis County","011",,,,,,,,,,,,,,,,,,"05000US49011","Davis County, Utah",103633,99117,4516,"Davis County, Utah",126,1334,1320
"G4900350","2014","UT",,,"Utah","49","Salt Lake County","035",,,,,,,,,,,,,,,,,,"05000US49035","Salt Lake County, Utah",376486,358269,18217,"Salt Lake County, Utah",630,2447,2416
"G4900490","2014","UT",,,"Utah","49","Utah County","049",,,,,,,,,,,,,,,,,,"05000US49049","Utah County, Utah",157461,151010,6451,"Utah County, Utah",513,1203,1174
"G4900530","2014","UT",,,"Utah","49","Washington County","053",,,,,,,,,,,,,,,,,,"05000US49053","Washington County, Utah",62439,49468,12971,"Washington County, Utah",274,2017,1994
"G4900570","2014","UT",,,"Utah","49","Weber County","057",,,,,,,,,,,,,,,,,,"05000US49057","Weber County, Utah",87851,80956,6895,"Weber County, Utah",356,1742,1713
"G5000070","2014","VT",,,"Vermont","50","Chittenden County","007",,,,,,,,,,,,,,,,,,"05000US50007","Chittenden County, Vermont",67255,63887,3368,"Chittenden County, Vermont",295,1019,1017
"G5100030","2014","VA",,,"Virginia","51","Albemarle County","003",,,,,,,,,,,,,,,,,,"05000US51003","Albemarle County, Virginia",43919,39568,4351,"Albemarle County, Virginia",1426,1886,1229
"G5100130","2014","VA",,,"Virginia","51","Arlington County","013",,,,,,,,,,,,,,,,,,"05000US51013","Arlington County, Virginia",110597,100732,9865,"Arlington County, Virginia",542,1834,1787
"G5100150","2014","VA",,,"Virginia","51","Augusta County","015",,,,,,,,,,,,,,,,,,"05000US51015","Augusta County, Virginia",31800,28533,3267,"Augusta County, Virginia",519,1226,1076
"G5100190","2014","VA",,,"Virginia","51","Bedford County","019",,,,,,,,,,,,,,,,,,"05000US51019","Bedford County, Virginia",35783,30259,5524,"Bedford County, Virginia",128,1275,1281
"G5100410","2014","VA",,,"Virginia","51","Chesterfield County","041",,,,,,,,,,,,,,,,,,"05000US51041","Chesterfield County, Virginia",126429,119732,6697,"Chesterfield County, Virginia",482,1996,1979
"G5100590","2014","VA",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,"05000US51059","Fairfax County, Virginia",410280,391479,18801,"Fairfax County, Virginia",722,2532,2333
"G5100610","2014","VA",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,"05000US51061","Fauquier County, Virginia",26225,23334,2891,"Fauquier County, Virginia",101,835,818
"G5100690","2014","VA",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,"05000US51069","Frederick County, Virginia",32402,29505,2897,"Frederick County, Virginia",375,1216,1137
"G5100850","2014","VA",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,"05000US51085","Hanover County, Virginia",39873,37481,2392,"Hanover County, Virginia",197,945,904
"G5100870","2014","VA",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,"05000US51087","Henrico County, Virginia",135030,124447,10583,"Henrico County, Virginia",295,1892,1862
"G5100950","2014","VA",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,"05000US51095","James City County, Virginia",31747,29312,2435,"James City County, Virginia",312,1124,1082
"G5101070","2014","VA",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,"05000US51107","Loudoun County, Virginia",123150,117946,5204,"Loudoun County, Virginia",243,1503,1437
"G5101210","2014","VA",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,"05000US51121","Montgomery County, Virginia",39222,34549,4673,"Montgomery County, Virginia",619,1289,1154
"G5101530","2014","VA",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,"05000US51153","Prince William County, Virginia",144785,137434,7351,"Prince William County, Virginia",468,1818,1750
"G5101610","2014","VA",,,"Virginia","51","Roanoke County","161",,,,,,,,,,,,,,,,,,"05000US51161","Roanoke County, Virginia",40575,38879,1696,"Roanoke County, Virginia",427,1003,931
"G5101650","2014","VA",,,"Virginia","51","Rockingham County","165",,,,,,,,,,,,,,,,,,"05000US51165","Rockingham County, Virginia",34537,30333,4204,"Rockingham County, Virginia",211,934,955
"G5101770","2014","VA",,,"Virginia","51","Spotsylvania County","177",,,,,,,,,,,,,,,,,,"05000US51177","Spotsylvania County, Virginia",46246,43049,3197,"Spotsylvania County, Virginia",114,903,919
"G5101790","2014","VA",,,"Virginia","51","Stafford County","179",,,,,,,,,,,,,,,,,,"05000US51179","Stafford County, Virginia",46529,44246,2283,"Stafford County, Virginia",297,881,787
"G5101990","2014","VA",,,"Virginia","51","York County","199",,,,,,,,,,,,,,,,,,"05000US51199","York County, Virginia",27268,23533,3735,"York County, Virginia",184,1060,1068
"G5105100","2014","VA",,,"Virginia","51","Alexandria city","510",,,,,,,,,,,,,,,,,,"05000US51510","Alexandria city, Virginia",75334,68796,6538,"Alexandria city, Virginia",301,1406,1370
"G5105500","2014","VA",,,"Virginia","51","Chesapeake city","550",,,,,,,,,,,,,,,,,,"05000US51550","Chesapeake city, Virginia",88116,83904,4212,"Chesapeake city, Virginia",765,1433,1301
"G5106500","2014","VA",,,"Virginia","51","Hampton city","650",,,,,,,,,,,,,,,,,,"05000US51650","Hampton city, Virginia",60347,53420,6927,"Hampton city, Virginia",391,1636,1584
"G5106800","2014","VA",,,"Virginia","51","Lynchburg city","680",,,,,,,,,,,,,,,,,,"05000US51680","Lynchburg city, Virginia",32349,27870,4479,"Lynchburg city, Virginia",497,1111,911
"G5107000","2014","VA",,,"Virginia","51","Newport News city","700",,,,,,,,,,,,,,,,,,"05000US51700","Newport News city, Virginia",77396,68768,8628,"Newport News city, Virginia",662,1569,1422
"G5107100","2014","VA",,,"Virginia","51","Norfolk city","710",,,,,,,,,,,,,,,,,,"05000US51710","Norfolk city, Virginia",96690,87760,8930,"Norfolk city, Virginia",1255,1634,1311
"G5107400","2014","VA",,,"Virginia","51","Portsmouth city","740",,,,,,,,,,,,,,,,,,"05000US51740","Portsmouth city, Virginia",41056,37123,3933,"Portsmouth city, Virginia",574,1043,916
"G5107600","2014","VA",,,"Virginia","51","Richmond city","760",,,,,,,,,,,,,,,,,,"05000US51760","Richmond city, Virginia",100108,88421,11687,"Richmond city, Virginia",875,1778,1553
"G5107700","2014","VA",,,"Virginia","51","Roanoke city","770",,,,,,,,,,,,,,,,,,"05000US51770","Roanoke city, Virginia",47384,42636,4748,"Roanoke city, Virginia",342,1451,1393
"G5108000","2014","VA",,,"Virginia","51","Suffolk city","800",,,,,,,,,,,,,,,,,,"05000US51800","Suffolk city, Virginia",35201,30689,4512,"Suffolk city, Virginia",357,1199,1119
"G5108100","2014","VA",,,"Virginia","51","Virginia Beach city","810",,,,,,,,,,,,,,,,,,"05000US51810","Virginia Beach city, Virginia",182152,167008,15144,"Virginia Beach city, Virginia",1091,2587,2508
"G5300050","2014","WA",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,"05000US53005","Benton County, Washington",72336,67815,4521,"Benton County, Washington",574,1374,1358
"G5300070","2014","WA",,,"Washington","53","Chelan County","007",,,,,,,,,,,,,,,,,,"05000US53007","Chelan County, Washington",36244,27087,9157,"Chelan County, Washington",306,1432,1379
"G5300090","2014","WA",,,"Washington","53","Clallam County","009",,,,,,,,,,,,,,,,,,"05000US53009","Clallam County, Washington",35811,31361,4450,"Clallam County, Washington",259,1218,1173
"G5300110","2014","WA",,,"Washington","53","Clark County","011",,,,,,,,,,,,,,,,,,"05000US53011","Clark County, Washington",172778,165133,7645,"Clark County, Washington",323,1519,1505
"G5300150","2014","WA",,,"Washington","53","Cowlitz County","015",,,,,,,,,,,,,,,,,,"05000US53015","Cowlitz County, Washington",43506,40036,3470,"Cowlitz County, Washington",333,1178,1118
"G5300210","2014","WA",,,"Washington","53","Franklin County","021",,,,,,,,,,,,,,,,,,"05000US53021","Franklin County, Washington",26451,25542,909,"Franklin County, Washington",298,581,521
"G5300250","2014","WA",,,"Washington","53","Grant County","025",,,,,,,,,,,,,,,,,,"05000US53025","Grant County, Washington",35521,29758,5763,"Grant County, Washington",156,1256,1271
"G5300270","2014","WA",,,"Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,,,,,"05000US53027","Grays Harbor County, Washington",35248,27401,7847,"Grays Harbor County, Washington",291,1291,1313
"G5300290","2014","WA",,,"Washington","53","Island County","029",,,,,,,,,,,,,,,,,,"05000US53029","Island County, Washington",40676,32464,8212,"Island County, Washington",383,1522,1557
"G5300330","2014","WA",,,"Washington","53","King County","033",,,,,,,,,,,,,,,,,,"05000US53033","King County, Washington",880488,825188,55300,"King County, Washington",941,4837,4750
"G5300350","2014","WA",,,"Washington","53","Kitsap County","035",,,,,,,,,,,,,,,,,,"05000US53035","Kitsap County, Washington",109329,95249,14080,"Kitsap County, Washington",592,2372,2315
"G5300410","2014","WA",,,"Washington","53","Lewis County","041",,,,,,,,,,,,,,,,,,"05000US53041","Lewis County, Washington",34081,29969,4112,"Lewis County, Washington",300,1042,1012
"G5300530","2014","WA",,,"Washington","53","Pierce County","053",,,,,,,,,,,,,,,,,,"05000US53053","Pierce County, Washington",332742,302388,30354,"Pierce County, Washington",878,3310,3160
"G5300570","2014","WA",,,"Washington","53","Skagit County","057",,,,,,,,,,,,,,,,,,"05000US53057","Skagit County, Washington",51885,45447,6438,"Skagit County, Washington",283,1293,1296
"G5300610","2014","WA",,,"Washington","53","Snohomish County","061",,,,,,,,,,,,,,,,,,"05000US53061","Snohomish County, Washington",297751,278683,19068,"Snohomish County, Washington",596,2450,2384
"G5300630","2014","WA",,,"Washington","53","Spokane County","063",,,,,,,,,,,,,,,,,,"05000US53063","Spokane County, Washington",206106,187603,18503,"Spokane County, Washington",814,2354,2350
"G5300670","2014","WA",,,"Washington","53","Thurston County","067",,,,,,,,,,,,,,,,,,"05000US53067","Thurston County, Washington",111797,103319,8478,"Thurston County, Washington",475,1788,1741
"G5300730","2014","WA",,,"Washington","53","Whatcom County","073",,,,,,,,,,,,,,,,,,"05000US53073","Whatcom County, Washington",92462,81973,10489,"Whatcom County, Washington",530,1868,1877
"G5300770","2014","WA",,,"Washington","53","Yakima County","077",,,,,,,,,,,,,,,,,,"05000US53077","Yakima County, Washington",86370,79700,6670,"Yakima County, Washington",403,1362,1307
"G5400030","2014","WV",,,"West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,,,,,"05000US54003","Berkeley County, West Virginia",46210,41198,5012,"Berkeley County, West Virginia",165,1300,1285
"G5400110","2014","WV",,,"West Virginia","54","Cabell County","011",,,,,,,,,,,,,,,,,,"05000US54011","Cabell County, West Virginia",46462,41147,5315,"Cabell County, West Virginia",578,1338,1299
"G5400330","2014","WV",,,"West Virginia","54","Harrison County","033",,,,,,,,,,,,,,,,,,"05000US54033","Harrison County, West Virginia",31544,27787,3757,"Harrison County, West Virginia",133,1090,1074
"G5400390","2014","WV",,,"West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,,,,,"05000US54039","Kanawha County, West Virginia",92421,80762,11659,"Kanawha County, West Virginia",494,1879,1827
"G5400610","2014","WV",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,"05000US54061","Monongalia County, West Virginia",44499,37575,6924,"Monongalia County, West Virginia",557,1499,1390
"G5400810","2014","WV",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,"05000US54081","Raleigh County, West Virginia",36015,30469,5546,"Raleigh County, West Virginia",456,1325,1237
"G5401070","2014","WV",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,"05000US54107","Wood County, West Virginia",40251,36214,4037,"Wood County, West Virginia",182,852,835
"G5500090","2014","WI",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,"05000US55009","Brown County, Wisconsin",107319,101533,5786,"Brown County, Wisconsin",564,1609,1464
"G5500250","2014","WI",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,"05000US55025","Dane County, Wisconsin",222390,211842,10548,"Dane County, Wisconsin",929,2407,2105
"G5500270","2014","WI",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,"05000US55027","Dodge County, Wisconsin",37385,33273,4112,"Dodge County, Wisconsin",324,1120,1063
"G5500350","2014","WI",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,"05000US55035","Eau Claire County, Wisconsin",43047,40277,2770,"Eau Claire County, Wisconsin",304,1066,1034
"G5500390","2014","WI",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,"05000US55039","Fond du Lac County, Wisconsin",44488,41938,2550,"Fond du Lac County, Wisconsin",395,835,737
"G5500550","2014","WI",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,"05000US55055","Jefferson County, Wisconsin",35296,31607,3689,"Jefferson County, Wisconsin",370,1176,1057
"G5500590","2014","WI",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,"05000US55059","Kenosha County, Wisconsin",69606,61593,8013,"Kenosha County, Wisconsin",694,1597,1423
"G5500630","2014","WI",,,"Wisconsin","55","La Crosse County","063",,,,,,,,,,,,,,,,,,"05000US55063","La Crosse County, Wisconsin",49313,46846,2467,"La Crosse County, Wisconsin",372,936,838
"G5500710","2014","WI",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,"05000US55071","Manitowoc County, Wisconsin",37182,33272,3910,"Manitowoc County, Wisconsin",227,1013,968
"G5500730","2014","WI",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,"05000US55073","Marathon County, Wisconsin",58379,54739,3640,"Marathon County, Wisconsin",319,1005,913
"G5500790","2014","WI",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,"05000US55079","Milwaukee County, Wisconsin",417115,382382,34733,"Milwaukee County, Wisconsin",995,3119,2983
"G5500870","2014","WI",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,"05000US55087","Outagamie County, Wisconsin",75125,71492,3633,"Outagamie County, Wisconsin",381,1217,1158
"G5500890","2014","WI",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,"05000US55089","Ozaukee County, Wisconsin",36728,34913,1815,"Ozaukee County, Wisconsin",273,1002,925
"G5500970","2014","WI",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,"05000US55097","Portage County, Wisconsin",30363,27360,3003,"Portage County, Wisconsin",347,915,844
"G5501010","2014","WI",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,"05000US55101","Racine County, Wisconsin",82283,75876,6407,"Racine County, Wisconsin",615,1601,1459
"G5501050","2014","WI",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,"05000US55105","Rock County, Wisconsin",68309,63037,5272,"Rock County, Wisconsin",223,1349,1341
"G5501090","2014","WI",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,"05000US55109","St. Croix County, Wisconsin",34694,32583,2111,"St. Croix County, Wisconsin",138,712,718
"G5501170","2014","WI",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,"05000US55117","Sheboygan County, Wisconsin",50611,46504,4107,"Sheboygan County, Wisconsin",280,1238,1175
"G5501270","2014","WI",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,"05000US55127","Walworth County, Wisconsin",51709,39679,12030,"Walworth County, Wisconsin",264,1367,1337
"G5501310","2014","WI",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,"05000US55131","Washington County, Wisconsin",55512,53983,1529,"Washington County, Wisconsin",255,797,764
"G5501330","2014","WI",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,"05000US55133","Waukesha County, Wisconsin",162595,154970,7625,"Waukesha County, Wisconsin",480,1764,1640
"G5501390","2014","WI",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,"05000US55139","Winnebago County, Wisconsin",74207,69417,4790,"Winnebago County, Wisconsin",735,1462,1230
"G5501410","2014","WI",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,"05000US55141","Wood County, Wisconsin",34394,32383,2011,"Wood County, Wisconsin",194,562,521
"G5600210","2014","WY",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,"05000US56021","Laramie County, Wyoming",41651,38705,2946,"Laramie County, Wyoming",256,1188,1084
"G5600250","2014","WY",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,"05000US56025","Natrona County, Wyoming",35822,33323,2499,"Natrona County, Wyoming",298,921,879
"G7200130","2014","PR",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,"05000US72013","Arecibo Municipio, Puerto Rico",41017,31550,9467,"Arecibo Municipio, Puerto Rico",1085,1465,1092
"G7200210","2014","PR",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,"05000US72021","Bayamón Municipio, Puerto Rico",83758,71307,12451,"Bayamón Municipio, Puerto Rico",1425,2136,1565
"G7200250","2014","PR",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,"05000US72025","Caguas Municipio, Puerto Rico",58447,49862,8585,"Caguas Municipio, Puerto Rico",1448,2020,1416
"G7200310","2014","PR",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,"05000US72031","Carolina Municipio, Puerto Rico",77954,66008,11946,"Carolina Municipio, Puerto Rico",1305,1943,1431
"G7200610","2014","PR",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,"05000US72061","Guaynabo Municipio, Puerto Rico",40012,34080,5932,"Guaynabo Municipio, Puerto Rico",1142,1348,1075
"G7200970","2014","PR",,,"Puerto Rico","72","Mayagüez Municipio","097",,,,,,,,,,,,,,,,,,"05000US72097","Mayagüez Municipio, Puerto Rico",41201,29553,11648,"Mayagüez Municipio, Puerto Rico",1022,1388,1263
"G7201130","2014","PR",,,"Puerto Rico","72","Ponce Municipio","113",,,,,,,,,,,,,,,,,,"05000US72113","Ponce Municipio, Puerto Rico",66698,56032,10666,"Ponce Municipio, Puerto Rico",1597,1822,1487
"G7201270","2014","PR",,,"Puerto Rico","72","San Juan Municipio","127",,,,,,,,,,,,,,,,,,"05000US72127","San Juan Municipio, Puerto Rico",192261,148344,43917,"San Juan Municipio, Puerto Rico",2262,3618,2963
"G7201350","2014","PR",,,"Puerto Rico","72","Toa Alta Municipio","135",,,,,,,,,,,,,,,,,,"05000US72135","Toa Alta Municipio, Puerto Rico",25633,22511,3122,"Toa Alta Municipio, Puerto Rico",1009,1211,794
"G7201370","2014","PR",,,"Puerto Rico","72","Toa Baja Municipio","137",,,,,,,,,,,,,,,,,,"05000US72137","Toa Baja Municipio, Puerto Rico",34313,27396,6917,"Toa Baja Municipio, Puerto Rico",1065,1303,1060
"G7201390","2014","PR",,,"Puerto Rico","72","Trujillo Alto Municipio","139",,,,,,,,,,,,,,,,,,"05000US72139","Trujillo Alto Municipio, Puerto Rico",29813,24427,5386,"Trujillo Alto Municipio, Puerto Rico",839,1281,1106
